name1,name2,desc1,desc2
PheCode:573.9,PheCode:790,abnormal serum enzyme levels,nonspecific findings on examination of blood
PheCode:573.9,PheCode:790.6,abnormal serum enzyme levels,other abnormal blood chemistry
PheCode:574,PheCode:574.1,cholelithiasis and cholecystitis,cholelithiasis
PheCode:574,PheCode:574.11,cholelithiasis and cholecystitis,cholelithiasis with acute cholecystitis
PheCode:574,PheCode:574.12,cholelithiasis and cholecystitis,cholelithiasis with other cholecystitis
PheCode:574,PheCode:574.2,cholelithiasis and cholecystitis,calculus of bile duct
PheCode:574,PheCode:574.3,cholelithiasis and cholecystitis,cholecystitis without cholelithiasis
PheCode:574,PheCode:575,cholelithiasis and cholecystitis,other biliary tract disease
PheCode:574,PheCode:575.1,cholelithiasis and cholecystitis,cholangitis
PheCode:574,PheCode:575.2,cholelithiasis and cholecystitis,obstruction of bile duct
PheCode:574,PheCode:575.6,cholelithiasis and cholecystitis,cholesterolosis of gallbladder
PheCode:574,PheCode:575.7,cholelithiasis and cholecystitis,other disorders of gallbladder
PheCode:574,PheCode:575.8,cholelithiasis and cholecystitis,other disorders of biliary tract
PheCode:574,PheCode:575.9,cholelithiasis and cholecystitis,nonspecific abnormal findings on radiological and other examination of biliary tract
PheCode:574,PheCode:577.1,cholelithiasis and cholecystitis,acute pancreatitis
PheCode:574.1,PheCode:574.11,cholelithiasis,cholelithiasis with acute cholecystitis
PheCode:574.1,PheCode:574.12,cholelithiasis,cholelithiasis with other cholecystitis
PheCode:574.1,PheCode:574.2,cholelithiasis,calculus of bile duct
PheCode:574.1,PheCode:574.3,cholelithiasis,cholecystitis without cholelithiasis
PheCode:574.1,PheCode:575,cholelithiasis,other biliary tract disease
PheCode:574.1,PheCode:575.1,cholelithiasis,cholangitis
PheCode:574.1,PheCode:575.2,cholelithiasis,obstruction of bile duct
PheCode:574.1,PheCode:575.6,cholelithiasis,cholesterolosis of gallbladder
PheCode:574.1,PheCode:575.7,cholelithiasis,other disorders of gallbladder
PheCode:574.1,PheCode:575.8,cholelithiasis,other disorders of biliary tract
PheCode:574.1,PheCode:575.9,cholelithiasis,nonspecific abnormal findings on radiological and other examination of biliary tract
PheCode:574.1,PheCode:577,cholelithiasis,diseases of pancreas
PheCode:574.1,PheCode:577.1,cholelithiasis,acute pancreatitis
PheCode:574.11,PheCode:574.12,cholelithiasis with acute cholecystitis,cholelithiasis with other cholecystitis
PheCode:574.11,PheCode:574.2,cholelithiasis with acute cholecystitis,calculus of bile duct
PheCode:574.11,PheCode:574.3,cholelithiasis with acute cholecystitis,cholecystitis without cholelithiasis
PheCode:574.11,PheCode:575,cholelithiasis with acute cholecystitis,other biliary tract disease
PheCode:574.11,PheCode:575.1,cholelithiasis with acute cholecystitis,cholangitis
PheCode:574.11,PheCode:575.2,cholelithiasis with acute cholecystitis,obstruction of bile duct
PheCode:574.11,PheCode:575.6,cholelithiasis with acute cholecystitis,cholesterolosis of gallbladder
PheCode:574.11,PheCode:575.7,cholelithiasis with acute cholecystitis,other disorders of gallbladder
PheCode:574.11,PheCode:575.8,cholelithiasis with acute cholecystitis,other disorders of biliary tract
PheCode:574.11,PheCode:577.1,cholelithiasis with acute cholecystitis,acute pancreatitis
PheCode:574.12,PheCode:574.2,cholelithiasis with other cholecystitis,calculus of bile duct
PheCode:574.12,PheCode:574.3,cholelithiasis with other cholecystitis,cholecystitis without cholelithiasis
PheCode:574.12,PheCode:575,cholelithiasis with other cholecystitis,other biliary tract disease
PheCode:574.12,PheCode:575.6,cholelithiasis with other cholecystitis,cholesterolosis of gallbladder
PheCode:574.12,PheCode:575.7,cholelithiasis with other cholecystitis,other disorders of gallbladder
PheCode:574.12,PheCode:575.8,cholelithiasis with other cholecystitis,other disorders of biliary tract
PheCode:574.12,PheCode:577.1,cholelithiasis with other cholecystitis,acute pancreatitis
PheCode:574.2,PheCode:574.3,calculus of bile duct,cholecystitis without cholelithiasis
PheCode:574.2,PheCode:575,calculus of bile duct,other biliary tract disease
PheCode:574.2,PheCode:575.1,calculus of bile duct,cholangitis
PheCode:574.2,PheCode:575.2,calculus of bile duct,obstruction of bile duct
PheCode:574.2,PheCode:575.6,calculus of bile duct,cholesterolosis of gallbladder
PheCode:574.2,PheCode:575.7,calculus of bile duct,other disorders of gallbladder
PheCode:574.2,PheCode:575.8,calculus of bile duct,other disorders of biliary tract
PheCode:574.2,PheCode:575.9,calculus of bile duct,nonspecific abnormal findings on radiological and other examination of biliary tract
PheCode:574.2,PheCode:577.1,calculus of bile duct,acute pancreatitis
PheCode:574.3,PheCode:575,cholecystitis without cholelithiasis,other biliary tract disease
PheCode:574.3,PheCode:575.1,cholecystitis without cholelithiasis,cholangitis
PheCode:574.3,PheCode:575.2,cholecystitis without cholelithiasis,obstruction of bile duct
PheCode:574.3,PheCode:575.6,cholecystitis without cholelithiasis,cholesterolosis of gallbladder
PheCode:574.3,PheCode:575.7,cholecystitis without cholelithiasis,other disorders of gallbladder
PheCode:574.3,PheCode:575.8,cholecystitis without cholelithiasis,other disorders of biliary tract
PheCode:574.3,PheCode:577.1,cholecystitis without cholelithiasis,acute pancreatitis
PheCode:575,PheCode:575.1,other biliary tract disease,cholangitis
PheCode:575,PheCode:575.2,other biliary tract disease,obstruction of bile duct
PheCode:575,PheCode:575.7,other biliary tract disease,other disorders of gallbladder
PheCode:575,PheCode:575.8,other biliary tract disease,other disorders of biliary tract
PheCode:575,PheCode:575.9,other biliary tract disease,nonspecific abnormal findings on radiological and other examination of biliary tract
PheCode:575,PheCode:577,other biliary tract disease,diseases of pancreas
PheCode:575,PheCode:577.1,other biliary tract disease,acute pancreatitis
PheCode:575.1,PheCode:575.2,cholangitis,obstruction of bile duct
PheCode:575.1,PheCode:575.7,cholangitis,other disorders of gallbladder
PheCode:575.1,PheCode:575.8,cholangitis,other disorders of biliary tract
PheCode:575.1,PheCode:575.9,cholangitis,nonspecific abnormal findings on radiological and other examination of biliary tract
PheCode:575.2,PheCode:575.7,obstruction of bile duct,other disorders of gallbladder
PheCode:575.2,PheCode:575.8,obstruction of bile duct,other disorders of biliary tract
PheCode:575.2,PheCode:575.9,obstruction of bile duct,nonspecific abnormal findings on radiological and other examination of biliary tract
PheCode:575.6,PheCode:575.7,cholesterolosis of gallbladder,other disorders of gallbladder
PheCode:575.6,PheCode:575.9,cholesterolosis of gallbladder,nonspecific abnormal findings on radiological and other examination of biliary tract
PheCode:575.7,PheCode:575.8,other disorders of gallbladder,other disorders of biliary tract
PheCode:575.7,PheCode:575.9,other disorders of gallbladder,nonspecific abnormal findings on radiological and other examination of biliary tract
PheCode:575.7,PheCode:577,other disorders of gallbladder,diseases of pancreas
PheCode:575.7,PheCode:577.1,other disorders of gallbladder,acute pancreatitis
PheCode:575.8,PheCode:575.9,other disorders of biliary tract,nonspecific abnormal findings on radiological and other examination of biliary tract
PheCode:575.8,PheCode:577,other disorders of biliary tract,diseases of pancreas
PheCode:575.8,PheCode:577.1,other disorders of biliary tract,acute pancreatitis
PheCode:575.8,PheCode:750.22,other disorders of biliary tract,"congenital anomaly of gallbladder, bile ducts, liver, pancreas"
PheCode:575.9,PheCode:586.2,nonspecific abnormal findings on radiological and other examination of biliary tract,"cyst of kidney, acquired"
PheCode:577,PheCode:577.1,diseases of pancreas,acute pancreatitis
PheCode:577,PheCode:577.2,diseases of pancreas,chronic pancreatitis
PheCode:577,PheCode:577.3,diseases of pancreas,cyst and pseudocyst of pancreas
PheCode:577.1,PheCode:577.2,acute pancreatitis,chronic pancreatitis
PheCode:577.1,PheCode:577.3,acute pancreatitis,cyst and pseudocyst of pancreas
PheCode:577.2,PheCode:577.3,chronic pancreatitis,cyst and pseudocyst of pancreas
PheCode:578,PheCode:578.1,gastrointestinal hemorrhage,hematemesis
PheCode:578,PheCode:578.2,gastrointestinal hemorrhage,blood in stool
PheCode:578,PheCode:578.8,gastrointestinal hemorrhage,hemorrhage of rectum and anus
PheCode:578,PheCode:578.9,gastrointestinal hemorrhage,hemorrhage of gastrointestinal tract
PheCode:578,PheCode:579.8,gastrointestinal hemorrhage,nonspecific abnormal findings in stool contents
PheCode:578.1,PheCode:578.9,hematemesis,hemorrhage of gastrointestinal tract
PheCode:578.2,PheCode:578.8,blood in stool,hemorrhage of rectum and anus
PheCode:578.2,PheCode:578.9,blood in stool,hemorrhage of gastrointestinal tract
PheCode:578.2,PheCode:579.8,blood in stool,nonspecific abnormal findings in stool contents
PheCode:578.8,PheCode:578.9,hemorrhage of rectum and anus,hemorrhage of gastrointestinal tract
PheCode:578.8,PheCode:579.8,hemorrhage of rectum and anus,nonspecific abnormal findings in stool contents
PheCode:579,PheCode:579.2,other symptoms involving abdomen and pelvis,splenomegaly
PheCode:579,PheCode:579.8,other symptoms involving abdomen and pelvis,nonspecific abnormal findings in stool contents
PheCode:580,PheCode:580.1,nephritis; nephrosis; renal sclerosis,glomerulonephritis
PheCode:580,PheCode:580.11,nephritis; nephrosis; renal sclerosis,proliferative glomerulonephritis
PheCode:580,PheCode:580.12,nephritis; nephrosis; renal sclerosis,non-proliferative glomerulonephritis
PheCode:580,PheCode:580.13,nephritis; nephrosis; renal sclerosis,"acute glomerulonephritis, nos"
PheCode:580,PheCode:580.14,nephritis; nephrosis; renal sclerosis,"chronic glomerulonephritis, nos"
PheCode:580,PheCode:580.2,nephritis; nephrosis; renal sclerosis,nephrotic syndrome without mention of glomerulonephritis
PheCode:580,PheCode:580.3,nephritis; nephrosis; renal sclerosis,nephritis and nephropathy without mention of glomerulonephritis
PheCode:580,PheCode:580.31,nephritis; nephrosis; renal sclerosis,nephritis and nephropathy in diseases classified elsewhere
PheCode:580,PheCode:580.32,nephritis; nephrosis; renal sclerosis,nephritis and nephropathy with pathological lesion
PheCode:580.1,PheCode:580.11,glomerulonephritis,proliferative glomerulonephritis
PheCode:580.1,PheCode:580.12,glomerulonephritis,non-proliferative glomerulonephritis
PheCode:580.1,PheCode:580.13,glomerulonephritis,"acute glomerulonephritis, nos"
PheCode:580.1,PheCode:580.14,glomerulonephritis,"chronic glomerulonephritis, nos"
PheCode:580.1,PheCode:580.2,glomerulonephritis,nephrotic syndrome without mention of glomerulonephritis
PheCode:580.1,PheCode:580.3,glomerulonephritis,nephritis and nephropathy without mention of glomerulonephritis
PheCode:580.1,PheCode:580.32,glomerulonephritis,nephritis and nephropathy with pathological lesion
PheCode:580.11,PheCode:580.12,proliferative glomerulonephritis,non-proliferative glomerulonephritis
PheCode:580.11,PheCode:580.13,proliferative glomerulonephritis,"acute glomerulonephritis, nos"
PheCode:580.11,PheCode:580.2,proliferative glomerulonephritis,nephrotic syndrome without mention of glomerulonephritis
PheCode:580.11,PheCode:580.3,proliferative glomerulonephritis,nephritis and nephropathy without mention of glomerulonephritis
PheCode:580.11,PheCode:580.32,proliferative glomerulonephritis,nephritis and nephropathy with pathological lesion
PheCode:580.12,PheCode:580.2,non-proliferative glomerulonephritis,nephrotic syndrome without mention of glomerulonephritis
PheCode:580.12,PheCode:580.3,non-proliferative glomerulonephritis,nephritis and nephropathy without mention of glomerulonephritis
PheCode:580.12,PheCode:580.32,non-proliferative glomerulonephritis,nephritis and nephropathy with pathological lesion
PheCode:580.13,PheCode:580.32,"acute glomerulonephritis, nos",nephritis and nephropathy with pathological lesion
PheCode:580.2,PheCode:580.3,nephrotic syndrome without mention of glomerulonephritis,nephritis and nephropathy without mention of glomerulonephritis
PheCode:580.2,PheCode:580.31,nephrotic syndrome without mention of glomerulonephritis,nephritis and nephropathy in diseases classified elsewhere
PheCode:580.2,PheCode:580.32,nephrotic syndrome without mention of glomerulonephritis,nephritis and nephropathy with pathological lesion
PheCode:580.2,PheCode:585.34,nephrotic syndrome without mention of glomerulonephritis,"chronic kidney disease, stage iv"
PheCode:580.3,PheCode:580.31,nephritis and nephropathy without mention of glomerulonephritis,nephritis and nephropathy in diseases classified elsewhere
PheCode:580.3,PheCode:580.32,nephritis and nephropathy without mention of glomerulonephritis,nephritis and nephropathy with pathological lesion
PheCode:580.31,PheCode:580.32,nephritis and nephropathy in diseases classified elsewhere,nephritis and nephropathy with pathological lesion
PheCode:580.4,PheCode:585.34,"renal sclerosis, nos","chronic kidney disease, stage iv"
PheCode:580.4,PheCode:586,"renal sclerosis, nos",other disorders of the kidney and ureters
PheCode:580.4,PheCode:586.2,"renal sclerosis, nos","cyst of kidney, acquired"
PheCode:580.4,PheCode:586.3,"renal sclerosis, nos",vascular disorders of kidney/hypertrophy
PheCode:580.4,PheCode:586.4,"renal sclerosis, nos",stricture/obstruction of ureter
PheCode:580.4,PheCode:595,"renal sclerosis, nos",hydronephrosis
PheCode:580.4,PheCode:751.22,"renal sclerosis, nos",other specified congenital anomalies of kidney
PheCode:585,PheCode:585.2,renal failure,renal failure nos
PheCode:585,PheCode:585.3,renal failure,chronic renal failure [ckd]
PheCode:585,PheCode:585.31,renal failure,renal dialysis
PheCode:585,PheCode:585.32,renal failure,end stage renal disease
PheCode:585,PheCode:585.34,renal failure,"chronic kidney disease, stage iv"
PheCode:585,PheCode:588,renal failure,disorders resulting from impaired renal function
PheCode:585,PheCode:588.2,renal failure,secondary hyperparathyroidism (of renal origin)
PheCode:585.1,PheCode:585.34,acute renal failure,"chronic kidney disease, stage iv"
PheCode:585.1,PheCode:599.6,acute renal failure,oliguria and anuria
PheCode:585.1,PheCode:797,acute renal failure,shock
PheCode:585.1,PheCode:994.2,acute renal failure,sepsis
PheCode:585.2,PheCode:585.3,renal failure nos,chronic renal failure [ckd]
PheCode:585.3,PheCode:585.31,chronic renal failure [ckd],renal dialysis
PheCode:585.3,PheCode:585.32,chronic renal failure [ckd],end stage renal disease
PheCode:585.3,PheCode:585.34,chronic renal failure [ckd],"chronic kidney disease, stage iv"
PheCode:585.3,PheCode:588,chronic renal failure [ckd],disorders resulting from impaired renal function
PheCode:585.3,PheCode:588.1,chronic renal failure [ckd],renal osteodystrophy
PheCode:585.3,PheCode:588.2,chronic renal failure [ckd],secondary hyperparathyroidism (of renal origin)
PheCode:585.31,PheCode:585.32,renal dialysis,end stage renal disease
PheCode:585.31,PheCode:588,renal dialysis,disorders resulting from impaired renal function
PheCode:585.31,PheCode:588.1,renal dialysis,renal osteodystrophy
PheCode:585.31,PheCode:588.2,renal dialysis,secondary hyperparathyroidism (of renal origin)
PheCode:585.32,PheCode:588,end stage renal disease,disorders resulting from impaired renal function
PheCode:585.32,PheCode:588.1,end stage renal disease,renal osteodystrophy
PheCode:585.32,PheCode:588.2,end stage renal disease,secondary hyperparathyroidism (of renal origin)
PheCode:585.33,PheCode:585.34,"chronic kidney disease, stage iii","chronic kidney disease, stage iv"
PheCode:585.33,PheCode:585.4,"chronic kidney disease, stage iii","chronic kidney disease, stage i or ii"
PheCode:585.34,PheCode:585.4,"chronic kidney disease, stage iv","chronic kidney disease, stage i or ii"
PheCode:586,PheCode:586.1,other disorders of the kidney and ureters,anatomical abnormatilies of kidney and ureters
PheCode:586,PheCode:586.11,other disorders of the kidney and ureters,small kidney
PheCode:586,PheCode:586.2,other disorders of the kidney and ureters,"cyst of kidney, acquired"
PheCode:586,PheCode:586.3,other disorders of the kidney and ureters,vascular disorders of kidney/hypertrophy
PheCode:586,PheCode:586.4,other disorders of the kidney and ureters,stricture/obstruction of ureter
PheCode:586,PheCode:593,other disorders of the kidney and ureters,hematuria
PheCode:586,PheCode:594,other disorders of the kidney and ureters,urinary calculus
PheCode:586,PheCode:594.1,other disorders of the kidney and ureters,calculus of kidney
PheCode:586,PheCode:595,other disorders of the kidney and ureters,hydronephrosis
PheCode:586,PheCode:599.1,other disorders of the kidney and ureters,urinary obstruction
PheCode:586,PheCode:751,other disorders of the kidney and ureters,genitourinary congenital anomalies
PheCode:586,PheCode:751.2,other disorders of the kidney and ureters,congenital anomalies of urinary system
PheCode:586,PheCode:751.21,other disorders of the kidney and ureters,cystic kidney disease
PheCode:586,PheCode:751.22,other disorders of the kidney and ureters,other specified congenital anomalies of kidney
PheCode:586.1,PheCode:586.11,anatomical abnormatilies of kidney and ureters,small kidney
PheCode:586.2,PheCode:593,"cyst of kidney, acquired",hematuria
PheCode:586.2,PheCode:593.2,"cyst of kidney, acquired",microscopic hematuria
PheCode:586.2,PheCode:594,"cyst of kidney, acquired",urinary calculus
PheCode:586.2,PheCode:594.1,"cyst of kidney, acquired",calculus of kidney
PheCode:586.2,PheCode:751.2,"cyst of kidney, acquired",congenital anomalies of urinary system
PheCode:586.2,PheCode:751.21,"cyst of kidney, acquired",cystic kidney disease
PheCode:586.4,PheCode:590,stricture/obstruction of ureter,pyelonephritis
PheCode:586.4,PheCode:593,stricture/obstruction of ureter,hematuria
PheCode:586.4,PheCode:593.1,stricture/obstruction of ureter,gross hematuria
PheCode:586.4,PheCode:594.2,stricture/obstruction of ureter,calculus of lower urinary tract
PheCode:586.4,PheCode:594.3,stricture/obstruction of ureter,calculus of ureter
PheCode:586.4,PheCode:595,stricture/obstruction of ureter,hydronephrosis
PheCode:586.4,PheCode:596.1,stricture/obstruction of ureter,bladder neck obstruction
PheCode:586.4,PheCode:597,stricture/obstruction of ureter,other disorders of urethra and urinary tract
PheCode:586.4,PheCode:597.1,stricture/obstruction of ureter,urethral stricture (not specified as infectious)
PheCode:586.4,PheCode:597.2,stricture/obstruction of ureter,urinary complications nec
PheCode:586.4,PheCode:599.1,stricture/obstruction of ureter,urinary obstruction
PheCode:586.4,PheCode:857,stricture/obstruction of ureter,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:588,PheCode:588.1,disorders resulting from impaired renal function,renal osteodystrophy
PheCode:588,PheCode:588.2,disorders resulting from impaired renal function,secondary hyperparathyroidism (of renal origin)
PheCode:588.1,PheCode:588.2,renal osteodystrophy,secondary hyperparathyroidism (of renal origin)
PheCode:590,PheCode:591,pyelonephritis,urinary tract infection
PheCode:590,PheCode:594,pyelonephritis,urinary calculus
PheCode:590,PheCode:594.1,pyelonephritis,calculus of kidney
PheCode:590,PheCode:594.2,pyelonephritis,calculus of lower urinary tract
PheCode:590,PheCode:594.3,pyelonephritis,calculus of ureter
PheCode:590,PheCode:595,pyelonephritis,hydronephrosis
PheCode:590,PheCode:599.1,pyelonephritis,urinary obstruction
PheCode:590,PheCode:857,pyelonephritis,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:591,PheCode:592,urinary tract infection,cystitis and urethritis
PheCode:591,PheCode:592.1,urinary tract infection,cystitis
PheCode:591,PheCode:592.11,urinary tract infection,acute cystitis
PheCode:591,PheCode:594,urinary tract infection,urinary calculus
PheCode:591,PheCode:594.1,urinary tract infection,calculus of kidney
PheCode:591,PheCode:594.2,urinary tract infection,calculus of lower urinary tract
PheCode:591,PheCode:594.3,urinary tract infection,calculus of ureter
PheCode:591,PheCode:595,urinary tract infection,hydronephrosis
PheCode:591,PheCode:596,urinary tract infection,other disorders of bladder
PheCode:591,PheCode:599,urinary tract infection,other symptoms/disorders or the urinary system
PheCode:591,PheCode:599.2,urinary tract infection,retention of urine
PheCode:591,PheCode:857,urinary tract infection,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:592,PheCode:592.1,cystitis and urethritis,cystitis
PheCode:592,PheCode:592.11,cystitis and urethritis,acute cystitis
PheCode:592,PheCode:592.12,cystitis and urethritis,chronic cystitis
PheCode:592,PheCode:592.13,cystitis and urethritis,chronic interstitial cystitis
PheCode:592,PheCode:592.2,cystitis and urethritis,urethritis and urethral syndrome
PheCode:592,PheCode:593,cystitis and urethritis,hematuria
PheCode:592,PheCode:597.1,cystitis and urethritis,urethral stricture (not specified as infectious)
PheCode:592,PheCode:599,cystitis and urethritis,other symptoms/disorders or the urinary system
PheCode:592,PheCode:599.2,cystitis and urethritis,retention of urine
PheCode:592,PheCode:599.3,cystitis and urethritis,dysuria
PheCode:592,PheCode:599.8,cystitis and urethritis,other symptoms involving urinary system
PheCode:592,PheCode:599.9,cystitis and urethritis,other abnormality of urination
PheCode:592,PheCode:857,cystitis and urethritis,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:592.1,PheCode:592.11,cystitis,acute cystitis
PheCode:592.1,PheCode:592.12,cystitis,chronic cystitis
PheCode:592.1,PheCode:592.13,cystitis,chronic interstitial cystitis
PheCode:592.1,PheCode:593,cystitis,hematuria
PheCode:592.1,PheCode:599,cystitis,other symptoms/disorders or the urinary system
PheCode:592.1,PheCode:599.2,cystitis,retention of urine
PheCode:592.1,PheCode:599.3,cystitis,dysuria
PheCode:592.1,PheCode:857,cystitis,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:592.11,PheCode:599,acute cystitis,other symptoms/disorders or the urinary system
PheCode:592.11,PheCode:599.3,acute cystitis,dysuria
PheCode:592.11,PheCode:857,acute cystitis,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:592.12,PheCode:593,chronic cystitis,hematuria
PheCode:592.12,PheCode:593.1,chronic cystitis,gross hematuria
PheCode:592.12,PheCode:596.1,chronic cystitis,bladder neck obstruction
PheCode:592.12,PheCode:597,chronic cystitis,other disorders of urethra and urinary tract
PheCode:592.12,PheCode:597.1,chronic cystitis,urethral stricture (not specified as infectious)
PheCode:592.2,PheCode:599.3,urethritis and urethral syndrome,dysuria
PheCode:592.2,PheCode:601,urethritis and urethral syndrome,inflammatory diseases of prostate
PheCode:592.3,PheCode:597,urethral stricture due to infecton,other disorders of urethra and urinary tract
PheCode:592.3,PheCode:597.1,urethral stricture due to infecton,urethral stricture (not specified as infectious)
PheCode:593,PheCode:593.1,hematuria,gross hematuria
PheCode:593,PheCode:593.2,hematuria,microscopic hematuria
PheCode:593,PheCode:594,hematuria,urinary calculus
PheCode:593,PheCode:594.1,hematuria,calculus of kidney
PheCode:593,PheCode:594.2,hematuria,calculus of lower urinary tract
PheCode:593,PheCode:594.3,hematuria,calculus of ureter
PheCode:593,PheCode:595,hematuria,hydronephrosis
PheCode:593,PheCode:596.1,hematuria,bladder neck obstruction
PheCode:593,PheCode:597,hematuria,other disorders of urethra and urinary tract
PheCode:593,PheCode:597.1,hematuria,urethral stricture (not specified as infectious)
PheCode:593,PheCode:598.4,hematuria,other cells and casts in urine
PheCode:593,PheCode:599,hematuria,other symptoms/disorders or the urinary system
PheCode:593,PheCode:599.1,hematuria,urinary obstruction
PheCode:593,PheCode:599.2,hematuria,retention of urine
PheCode:593,PheCode:599.3,hematuria,dysuria
PheCode:593,PheCode:599.5,hematuria,frequency of urination and polyuria
PheCode:593,PheCode:600,hematuria,hyperplasia of prostate
PheCode:593,PheCode:602,hematuria,other disorders of prostate
PheCode:593.1,PheCode:593.2,gross hematuria,microscopic hematuria
PheCode:593.1,PheCode:594.2,gross hematuria,calculus of lower urinary tract
PheCode:593.1,PheCode:594.3,gross hematuria,calculus of ureter
PheCode:593.1,PheCode:595,gross hematuria,hydronephrosis
PheCode:593.1,PheCode:596.1,gross hematuria,bladder neck obstruction
PheCode:593.1,PheCode:597,gross hematuria,other disorders of urethra and urinary tract
PheCode:593.1,PheCode:597.1,gross hematuria,urethral stricture (not specified as infectious)
PheCode:593.1,PheCode:599,gross hematuria,other symptoms/disorders or the urinary system
PheCode:593.1,PheCode:599.1,gross hematuria,urinary obstruction
PheCode:593.1,PheCode:599.2,gross hematuria,retention of urine
PheCode:593.1,PheCode:600,gross hematuria,hyperplasia of prostate
PheCode:593.1,PheCode:857,gross hematuria,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:593.2,PheCode:599.3,microscopic hematuria,dysuria
PheCode:593.2,PheCode:599.5,microscopic hematuria,frequency of urination and polyuria
PheCode:593.2,PheCode:599.8,microscopic hematuria,other symptoms involving urinary system
PheCode:593.2,PheCode:599.9,microscopic hematuria,other abnormality of urination
PheCode:594,PheCode:594.1,urinary calculus,calculus of kidney
PheCode:594,PheCode:594.2,urinary calculus,calculus of lower urinary tract
PheCode:594,PheCode:594.3,urinary calculus,calculus of ureter
PheCode:594,PheCode:594.8,urinary calculus,renal colic
PheCode:594,PheCode:595,urinary calculus,hydronephrosis
PheCode:594.1,PheCode:594.2,calculus of kidney,calculus of lower urinary tract
PheCode:594.1,PheCode:594.3,calculus of kidney,calculus of ureter
PheCode:594.1,PheCode:594.8,calculus of kidney,renal colic
PheCode:594.1,PheCode:595,calculus of kidney,hydronephrosis
PheCode:594.2,PheCode:594.3,calculus of lower urinary tract,calculus of ureter
PheCode:594.2,PheCode:594.8,calculus of lower urinary tract,renal colic
PheCode:594.2,PheCode:595,calculus of lower urinary tract,hydronephrosis
PheCode:594.2,PheCode:596,calculus of lower urinary tract,other disorders of bladder
PheCode:594.2,PheCode:596.1,calculus of lower urinary tract,bladder neck obstruction
PheCode:594.2,PheCode:597,calculus of lower urinary tract,other disorders of urethra and urinary tract
PheCode:594.2,PheCode:597.1,calculus of lower urinary tract,urethral stricture (not specified as infectious)
PheCode:594.2,PheCode:599,calculus of lower urinary tract,other symptoms/disorders or the urinary system
PheCode:594.2,PheCode:599.1,calculus of lower urinary tract,urinary obstruction
PheCode:594.2,PheCode:599.2,calculus of lower urinary tract,retention of urine
PheCode:594.2,PheCode:857,calculus of lower urinary tract,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:594.3,PheCode:594.8,calculus of ureter,renal colic
PheCode:594.3,PheCode:595,calculus of ureter,hydronephrosis
PheCode:595,PheCode:597,hydronephrosis,other disorders of urethra and urinary tract
PheCode:595,PheCode:599.1,hydronephrosis,urinary obstruction
PheCode:595,PheCode:751.22,hydronephrosis,other specified congenital anomalies of kidney
PheCode:595,PheCode:751.3,hydronephrosis,obstructive genitourinary defect
PheCode:595,PheCode:857,hydronephrosis,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:596,PheCode:596.5,other disorders of bladder,functional disorders of bladder
PheCode:596,PheCode:857,other disorders of bladder,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:596.1,PheCode:597,bladder neck obstruction,other disorders of urethra and urinary tract
PheCode:596.1,PheCode:597.1,bladder neck obstruction,urethral stricture (not specified as infectious)
PheCode:596.1,PheCode:599,bladder neck obstruction,other symptoms/disorders or the urinary system
PheCode:596.1,PheCode:599.1,bladder neck obstruction,urinary obstruction
PheCode:596.1,PheCode:599.2,bladder neck obstruction,retention of urine
PheCode:596.1,PheCode:599.9,bladder neck obstruction,other abnormality of urination
PheCode:596.1,PheCode:600,bladder neck obstruction,hyperplasia of prostate
PheCode:596.1,PheCode:857,bladder neck obstruction,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:596.5,PheCode:772.2,functional disorders of bladder,spasm of muscle
PheCode:597,PheCode:597.1,other disorders of urethra and urinary tract,urethral stricture (not specified as infectious)
PheCode:597,PheCode:597.2,other disorders of urethra and urinary tract,urinary complications nec
PheCode:597,PheCode:599,other disorders of urethra and urinary tract,other symptoms/disorders or the urinary system
PheCode:597,PheCode:599.1,other disorders of urethra and urinary tract,urinary obstruction
PheCode:597,PheCode:599.2,other disorders of urethra and urinary tract,retention of urine
PheCode:597,PheCode:599.9,other disorders of urethra and urinary tract,other abnormality of urination
PheCode:597,PheCode:857,other disorders of urethra and urinary tract,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:597.1,PheCode:599.1,urethral stricture (not specified as infectious),urinary obstruction
PheCode:597.1,PheCode:599.2,urethral stricture (not specified as infectious),retention of urine
PheCode:597.1,PheCode:599.9,urethral stricture (not specified as infectious),other abnormality of urination
PheCode:597.1,PheCode:600,urethral stricture (not specified as infectious),hyperplasia of prostate
PheCode:597.1,PheCode:604,urethral stricture (not specified as infectious),disorders of penis
PheCode:597.1,PheCode:604.1,urethral stricture (not specified as infectious),redundant prepuce and phimosis/bxo
PheCode:597.2,PheCode:857,urinary complications nec,"mechanical complication of unspecified genitourinary device, implant, and graft"
